5.6,-15.7,13.6,-8,3,2.5,19.7,28.6,-20.9,-15.1,-27.9,-14.9,52.9,-0.650039952726733,35.8,16.4,-31.3,16.2500399527267,-39.9,-10.8,35.6,5.4,-19.2,6,-1,1.5
-1.1,10.6,-0.6,-7.3,20.6,-78.3,-5.9,14.2,-0.299999999999997,-3,33.6,-15.6,-21.3,4.0053058373884,-26.9,11.2,17.3,41.6946941626116,55.1,10.3,-12.4,-33.2,-46.5,-1.5,0.100000000000001,-13.9
16.1,-0.700000000000001,-16.1,18.2,-14.9,-0.899999999999999,-2,-15.9,6.9,8.5,2.9,8.7,-5.6,2.27541651747668,15,-4,7.3,0.224583482523319,-9.1,14.9,14.7,2.9,2.4,-6.3,-20.9,-2.2
-13.4,-26.3,-2.2,-25.3,22.4,-25.7,67.9,7.1,-12.9,-8.5,-6.09999999999999,20,-9.3,2.39552338972114,-62.9,-25.6,3.6,6.00447661027886,16.7,9.8,15,30.8,-6.7,-12,-15.5,-41.8
-8.4,27.2,19.5,-6.3,2,-35,-7.3,29.9,13.5,56.3,35.6,-1.8,-3.2,-1.21211617975315,-49.7,-15,-10.1,-36.1878838202469,10.4,5.9,-5.8,6.8,10.4,-34.2,3.8,-34.4
10.7,-4.6,13.9,-16.1,-10,-0.300000000000001,-7.40000000000001,35.4,-0.100000000000001,-7.6,4.7,-34.5,-0.699999999999999,0.125348070046146,10.4,8.9,2.2,7.57465192995386,-8.6,-20.1,2.8,-7.5,-18.8,-9.2,-5.2,-8.2
4.4,2.2,-18,11.3,27.9,1.7,43.6,-2.6,-34.7,30.6,-45.9,7.2,7.6,-2.4294362937036,33.9,14.5,44,50.9294362937036,-13.4,-33.2,-38.9,-46.4,-20.4,20,20,-21.3
7.1,12.1,2.2,13.3,-3.6,-3.8,64.4,0.599999999999998,69.4,-1.6,-59.5,20.3,-80.6,15.8735829995172,0.199999999999999,-17.8,3,-10.2735829995173,12.4,-6.1,8.2,4.5,-6.8,4.2,-5.5,-10.4
-8.1,21.3,-10.6,23.6,33.4,-10.3,0.399999999999999,-4.9,-5.1,22.9,1.5,-13.5,-13.8,0.41754920338084,-15.8,-25,-11.1,-31.2175492033808,8.6,-0.6,11,8.7,-17.1,12.1,-14.5,-11.6
-4.1,-0.4,-12.8,-5,13,44,-5.3,16.1,-10.3,-45.1,9,-23.6,27.8,-3.41507589359967,5.1,2.8,-30.1,15.9150758935997,-5.8,-2.2,8.8,-0.199999999999999,-9.7,24.4,-7.8,9.3
-32.1,-40.6,13,20.9,8.3,9.5,-9.5,-9.7,-1.4,-4.9,1.6,-4.9,0.4,0.177325469455373,13.8,-11.5,-5.9,-1.27732546945537,-4.4,4.3,9.3,-3.6,-11,1.8,-5.4,-4.8
51.9,20.3,-1.7,15.3,24.9,29.3,14.8,39.9,-51.1,-88.1,-74.3,-4.8,-39.3,-22.9381553532831,39.5,-76.1,-1.4,25.6381553532831,-5.7,10.5,12.1,57,-11.3,49.9,34.5,-8
19.9,1.3,-2.6,3.3,-7.1,1.8,7.7,-5.5,4.9,17.4,-4.4,3.7,-14.7,3.35865015499353,-10,7.3,-4,-22.2586501549935,-12.5,-14.1,8.4,15.1,19.5,28.8,1.6,-12.6
-26,0.799999999999997,-6.1,14.4,25.2,-28.4,46.7,40.2,-5,-13.7,-8.5,-11.2,-13.3,-0.648815184740798,-39.1,-8.5,19.3,13.9488151847408,43.6,-6.8,-12.2,12.8,-41.2,-13.6,-0.100000000000001,-11.9
1,0.699999999999999,4.2,12.7,-1.9,13.1,4,18.2,0.599999999999998,5.5,10.6,-12.2,5.5,0.0474858700792398,-4.2,13.5,-6.3,-6.04748587007924,12.9,17.2,11.4,0.399999999999999,-29.6,-32.2,21.1,9.5
30.9,-5.2,29.9,5.7,-15.8,34.9,-9.1,3.3,13.8,-6.7,7.4,-16,9.7,-4.31274538912597,-18.3,3.9,-31.7,-10.687254610874,-12,9.2,9,38.3,50.1,-5.8,-8.6,-10.9
-9.6,-14.3,5.9,2.1,7,-28.2,14.5,-3.9,12.2,36.6,37.6,12.1,-16.4,-5.03128660027218,-30.6,-12.1,3.7,-38.9687133997278,23.4,1.3,-3.8,-13.1,-37.9,3.3,11.2,5.3
0.199999999999999,13.4,-3.1,9.1,8.3,-15.5,1.5,25.1,7.3,8.9,2.8,-6.5,-18,-3.13417929900088,-21.8,-8.3,6.4,-14.9658207009991,7,-7.3,-11.6,-10.8,-3,0.300000000000001,-1.4,32.1
16.7,7.3,-17.8,-13.5,-23.9,-5.2,14.1,26,13.5,17.8,-17.9,-17.8,-19.1,-10.5203364130372,-0.100000000000001,6.3,0.199999999999999,5.82033641303719,8.8,-5.1,2.6,-5.2,8.3,2.2,-3.5,-2.4
0.199999999999999,21.4,-38,14.8,1.9,-27,6,2.6,16.7,-10.1,50.4,0.600000000000001,-10.8,3.70802372421825,-31.9,24.5,-3,11.1919762757818,-17.8,-33.8,33,19.3,-11.3,5.2,-10.5,-18.5
-1,22.6,26.8,32.1,2.7,-23.7,-1.4,-31.6,1.5,46.4,7.3,-4.5,-3.6,-1.04255952224503,-44.3,-0.600000000000001,13.9,-0.757440477754972,76.6,10.4,-6.1,-3.9,-68.7,23.2,-4.4,-4.9
-2.5,-6.9,-28.3,-23.7,8.9,12.5,20.3,2.9,0.599999999999998,-23.4,27.8,27,33.6,15.5231702033147,-19.2,16.8,-43.9,-14.3231702033147,-13.7,-32.8,15.5,-8.8,-21.7,-0.299999999999997,-21.5,8.5
-2.1,6.8,16.5,12.2,16.8,2.6,-13.5,0.799999999999997,-14.7,-2.2,-14.9,-15.3,4.6,1.88565885993031,3.1,4.5,-13.9,1.81434114006969,-1.7,4.3,5.5,7.9,0,-8,3.5,1.1
12.6,-4.2,-8,-49.4,12.5,13.7,8.4,-2.1,-20,6.8,-6.5,23.7,4.2,-0.161352314832691,-4.6,-25.9,16,-4.93864768516731,32.3,27.4,6.5,1.6,-21.7,-44.7,-42.2,0.100000000000001
-1,-1.1,-17.1,-12.6,4.7,0.699999999999999,11.2,52.1,11,18.5,12.5,-90.4,-10.8,-1.34535429531819,-7.1,14.8,2.9,-9.75464570468181,4.4,-11,12,17.4,-1.2,6.1,-5.9,-6.9
13.7,-3.1,10.1,5.1,-11.3,-4.4,11.2,-10.5,4.6,4,-11.3,36.2,-9.4,4.42725110519277,-1.1,-19.4,0.899999999999999,6.57274889480724,-10.4,-7.4,-5.6,-20.4,-8.3,1.5,13.8,17.5
1.8,-7.8,19.6,14.5,-16.5,-19.6,-41.5,0.300000000000001,1.7,34.6,-16.6,12.8,13.8,1.23444628914421,40.2,5.8,-20.6,-46.5344462891442,-28.1,-14.8,13.1,21.1,15.1,16.8,-6.5,19.1
3.9,4.5,19.8,5,-6.1,-8.5,-18.3,36.3,-0.800000000000001,2.2,33.8,-30.6,-4.7,1.14994992365745,-23.3,36.3,7,31.2500500763425,-16,-58.6,-3.7,-41,7,6.6,2.2,7.9
5.4,-11.9,-15.8,19.9,-5.2,-9.6,30.1,-16.2,-4.9,18.3,-7.2,-23.2,1.8,-0.573728506247245,-8,10.1,-6.9,14.5737285062472,-3.3,-10.7,7.1,-20,12.9,-0.900000000000002,-8.2,0.899999999999999
-0.899999999999999,-12,10.1,-12.8,0.199999999999999,27,-16.8,5.8,0.600000000000001,-24.5,13.6,5.9,-0.100000000000001,0.0430653754145869,10.3,-16.3,-0.699999999999999,19.1569346245854,-32.3,-8.4,8.4,-20.5,-8.7,-4.5,-7.1,-2.7
