"state_code","year","quarter","media","min","max"
"53",2021,"3",6.8333,"4.0","9.9"
"53",2021,"4",6.3,"2.2","9.5"
"53",2022,"1",7.4286,"3.8","14.5"
"54",2015,"1",7.25835,"1.7","12.3"
"54",2015,"2",14.2286,"7.4","27.2"
"54",2015,"3",12.8917,"3.4","20.7"
"54",2015,"4",9.79285,"3.1","20.9"
"54",2016,"1",9.24375,"4.2","19.4"
"54",2016,"2",8.62055,"4.7","14.2"
"54",2016,"3",8.49285,"3.4","12.4"
"54",2016,"4",9.96553333333333,"1.7","29.3"
"54",2017,"1",8.1313,"1.6","17.6"
"54",2017,"2",6.76826666666667,"0.9","17.2"
"54",2017,"3",8.89683333333333,"-2.1","16.8"
"54",2017,"4",9.22093333333333,"-1.9","18.5"
"54",2018,"1",8.52603333333333,"2.4","19.8"
"54",2018,"2",10.52145,"4.8","16.2"
"54",2018,"3",9.9598,"3.5","19.2"
"54",2018,"4",5.76645,"2.2","7.5"
"54",2019,"1",9.94595,"3.7","39.4"
"54",2019,"2",6.7571,"2.2","10.8"
"54",2019,"3",9.6,"4.4","14.8"
"54",2019,"4",9.1857,"3.5","29.7"
"54",2020,"1",6.7731,"2.3","12.4"
"54",2020,"2",6.69175,"1.6","27.6"
"54",2020,"3",7.66635,"2.1","15.4"
"54",2020,"4",7.1685,"1.3","16.7"
"54",2021,"1",10.6393666666667,"3.0","34.5"
"54",2021,"2",9.0236,"3.1","20.9"
"54",2021,"3",10.99715,"0.4","43.7"
"54",2021,"4",9.17663333333333,"2.1","31.6"
"54",2022,"1",10.2264,"3.2","34.9"
"54",2022,"2",8.48183333333333,"2.1","22.6"
"54",2022,"3",7.525,"2.5","15.6"
"55",2015,"1",10.07474,"3.4","26.7"
"55",2015,"2",6.1555,"0.6","9.2"
"55",2015,"3",10.07878,"1.9","27.7"
"55",2015,"4",6.73805,"0.6","9.2"
"55",2016,"1",9.93896666666667,"1.0","26.9"
"55",2016,"2",6.73511666666667,"1.4","8.5"
"55",2016,"3",6.08234,"0.6","9.6"
"55",2016,"4",5.52906,"0.7","8.7"
"55",2017,"1",8.39776,"1.4","30.8"
"55",2017,"2",5.53326,"1.5","8.4"
"55",2017,"3",8.71972,"1.5","17.8"
"55",2017,"4",7.2681,"1.2","24.0"
"55",2018,"1",8.88996,"3.2","24.0"
"55",2018,"2",8.19326666666667,"1.7","17.9"
"55",2018,"3",9.0895,"3.2","23.0"
"55",2018,"4",9.0238,"1.2","26.4"
"55",2019,"1",11.10785,"2.8","28.7"
"55",2019,"2",6.28,"2.6","9.7"
"55",2019,"3",7.28755,"3.9","14.0"
"55",2019,"4",8.12665,"1.5","20.9"
"55",2020,"1",9.35085,"3.1","16.6"
"55",2020,"2",6.3533,"3.4","12.4"
"55",2020,"3",7.2438,"3.7","13.7"
"55",2020,"4",7.32665,"4.2","14.5"
"55",2021,"1",10.7213,"3.2","27.9"
"55",2021,"2",7.57635,"2.0","29.5"
"55",2021,"3",8.68035,"1.3","18.1"
"55",2021,"4",7.68885,"1.5","22.5"
"55",2022,"1",6.9731,"2.0","17.7"
"55",2022,"2",6.53225,"1.5","22.2"
"56",2015,"1",6.28055,"0.2","18.3"
"56",2015,"2",4.12665,"1.0","9.3"
"56",2015,"3",8.623825,"1.7","37.2"
"56",2015,"4",2.5143,"0.9","6.8"
"56",2016,"1",4.60415,"0.0","3.7"
"56",2016,"2",3.4533,"0.8","6.3"
"56",2016,"3",4.02,"1.7","6.7"
"56",2016,"4",5.91585,"1.1","18.5"
"56",2017,"1",5.91775,"0.7","5.9"
"56",2017,"2",3.41875,"0.4","8.6"
"56",2017,"3",10.06,"2.8","68.5"
"56",2017,"4",4.6689,"0.7","9.2"
"56",2018,"1",5.16,"0.7","3.8"
"56",2018,"2",3.5714,"2.0","5.1"
"56",2018,"3",7.95,"2.5","27.5"
"56",2018,"4",4.46665,"1.0","5.4"
"56",2019,"1",5.68125,"0.4","9.1"
"56",2019,"2",2.9518,"0.2","5.8"
"56",2019,"3",3.93915,"1.0","6.2"
"56",2019,"4",8.7714,"4.3","17.8"
"56",2020,"1",4.87085,"0.7","4.5"
"56",2020,"2",2.7643,"1.2","5.1"
"56",2020,"3",5.7604,"3.5","7.2"
"56",2020,"4",5.990175,"0.9","44.8"
"56",2021,"1",6.9167,"4.4","13.2"
"56",2021,"2",4.2375,"1.0","7.7"
"56",2021,"3",14.0214,"4.5","32.6"
"56",2021,"4",2,"0.5","4.0"
"56",2022,"1",2.0571,"0.8","4.1"
"72",2015,"2",8.5917,"3.4","15.7"
"72",2015,"3",8.35,"3.7","15.9"
"72",2015,"4",5.8786,"3.1","10.5"
"72",2016,"1",5.475,"3.0","8.3"
"72",2016,"2",9.8077,"5.4","22.2"
"72",2016,"3",10.0583,"5.2","18.0"
"72",2016,"4",6.4,"3.9","8.0"
"72",2017,"1",6.925,"4.7","10.2"
"72",2018,"2",11.95,"5.0","32.8"
"72",2019,"1",5.6067,"3.3","11.9"
"72",2019,"2",7.1286,"3.4","21.3"
"72",2019,"4",6.4467,"3.3","12.5"
"72",2020,"4",7.2769,"3.4","18.6"
"72",2021,"1",5.7643,"4.0","10.2"
"72",2021,"2",9.3077,"4.9","23.3"
"72",2021,"3",8.8643,"3.2","19.7"
"72",2021,"4",6.45,"4.1","16.2"
"72",2022,"1",5.4667,"2.8","18.3"
"72",2022,"2",8.4583,"4.9","19.2"
"04",2015,"1",6.3964,"0.5","6.5"
"04",2015,"2",8.112325,"1.6","7.6"
"04",2015,"3",6.69486666666667,"2.2","5.1"
"04",2015,"4",8.93333333333333,"2.2","8.3"
"04",2016,"1",5.71666666666667,"0.4","22.3"
"04",2016,"2",7.88513333333333,"1.0","9.9"
"04",2016,"3",11.8988,"2.6","9.6"
"04",2016,"4",8.5642,"1.9","17.8"
"04",2017,"1",5.3822,"0.5","7.5"
"04",2017,"2",8.40223333333333,"1.0","6.8"
"04",2017,"3",7.89143333333333,"1.4","7.2"
"04",2017,"4",9.8027,"0.5","4.2"
"04",2018,"1",6.2313,"0.8","9.0"
"04",2018,"2",8.49586666666667,"2.1","4.1"
"04",2018,"3",8.0017,"1.9","7.8"
"04",2018,"4",5.1946,"0.2","2.9"
"04",2019,"1",4.56273333333333,"0.4","8.0"
"04",2019,"2",7.0046,"1.5","9.4"
"04",2019,"3",6.98356666666667,"0.1","5.1"
"04",2019,"4",6.39763333333333,"0.7","9.3"
"04",2020,"1",4.14133333333333,"0.6","2.6"
"04",2020,"2",7.94223333333333,"1.5","26.9"
"04",2020,"3",13.1826333333333,"1.9","61.6"
"04",2020,"4",14.085,"2.8","47.1"
"04",2021,"1",7.84335,"1.6","28.5"
"04",2021,"2",10.60835,"2.6","40.4"
"04",2021,"3",9.39645,"2.5","34.0"
"04",2021,"4",6.4556,"0.2","9.7"
"04",2022,"1",5.23976666666667,"0.9","7.8"
"04",2022,"2",8.6327,"1.7","9.6"
"04",2022,"3",3.1214,"2.0","6.3"
"45",2015,"1",7.33495,"3.3","14.8"
"45",2015,"2",8.62001818181818,"2.5","36.1"
"45",2015,"3",8.77696666666667,"0.8","23.5"
"45",2015,"4",6.9557875,"0.4","21.9"
"45",2016,"1",7.78527142857143,"1.6","22.5"
"45",2016,"2",7.81512222222222,"1.7","18.2"
"45",2016,"3",7.40261111111111,"1.3","16.7"
"45",2016,"4",9.63467894736842,"1.4","87.7"
"45",2017,"1",7.72816,"2.5","21.9"
"45",2017,"2",7.1280125,"0.8","21.1"
"45",2017,"3",8.36455714285714,"2.7","22.8"
"45",2017,"4",7.99223333333333,"1.5","34.0"
"45",2018,"1",7.3069625,"1.4","26.8"
"45",2018,"2",7.22554444444444,"1.6","15.0"
"45",2018,"3",7.646725,"2.0","21.5"
"45",2018,"4",6.84824444444444,"1.2","19.8"
"45",2019,"1",6.85212222222222,"0.1","19.0"
"45",2019,"2",7.3867,"0.8","18.7"
"45",2019,"3",8.78137777777778,"0.4","18.9"
"45",2019,"4",7.10245,"0.4","19.0"
"45",2020,"1",6.572,"0.5","17.8"
"45",2020,"2",6.44058,"0.2","9.9"
"45",2020,"3",7.72747,"0.3","41.4"
"45",2020,"4",7.25024444444444,"1.8","20.1"
"45",2021,"1",6.63103,"0.4","8.0"
"45",2021,"2",7.65603,"1.8","22.2"
"45",2021,"3",9.19293333333333,"1.2","26.4"
"45",2021,"4",7.6572125,"0.9","32.2"
"45",2022,"1",7.620575,"1.5","26.2"
"45",2022,"2",7.63293,"1.5","9.8"
"45",2022,"3",6.87906666666667,"2.1","17.7"
