"","Year","Period","State","State.ANSI","colony_added","colony_max","colony_cd_loss","colony_loss","colony_loss_pct","Disesases","Other","Pesticides","Pests.excl.Varroa.mites","Unknown","Varroa.mites","colony_reno_pct"
"982",2016,"APR THRU JUN","SOUTH CAROLINA",45,"2,200","13,500",NA,"1,300","10","1","14.3","35.8","36.6","1.3","51.3","3"
"983",2016,"APR THRU JUN","SOUTH DAKOTA",46,"15,000","182,000",NA,"11,000","6","1.7","15.4","5.1","6.6","0.1","32.4","7"
"984",2016,"APR THRU JUN","TENNESSEE",47,"3,900","8,000",NA,"580","7","0.1","9.1","0.4","22.7","2.6","40.9","3"
"985",2016,"APR THRU JUN","TEXAS",48,"74,000","350,000",NA,"36,000","10","7.5","7.4","2.4","9","3.7","26.1","15"
"986",2016,"APR THRU JUN","UTAH",49,"12,000","25,000",NA,"4,800","19","1.8","3.4","7.3","0.1","0.8","23","28"
"987",2016,"APR THRU JUN","VERMONT",50,"480","6,500",NA,"20","0","0.1","0.3","0","0.1","0.1","2.6","1"
"988",2016,"APR THRU JUN","VIRGINIA",51,"2,200","6,500",NA,"230","4","6.8","7.3","6","4.2","2.9","23.1","7"
"989",2016,"APR THRU JUN","WASHINGTON",53,"21,000","143,000",NA,"6,000","4","3.3","11.1","3.1","11.4","0.6","40.9","8"
"990",2016,"APR THRU JUN","WEST VIRGINIA",54,"2,600","7,000",NA,"990","14","4.2","14.7","0","0.8","0.7","20.1","2"
"991",2016,"APR THRU JUN","WISCONSIN",55,"17,500","78,000",NA,"5,500","7","12.8","14.9","12.6","3.7","10.5","23.4","5"
"992",2016,"APR THRU JUN","WYOMING",56,"7,500","27,000",NA,"2,600","10","1.2","2.5","0.6","2.6","0.8","7.1","2"
"993",2016,"JAN THRU MAR","ALABAMA",1,"2,100","7,500",NA,"1,700","23","4.3","2.4","8.1","22","11.3","24.2","1"
"994",2016,"JAN THRU MAR","ARIZONA",4,"3,500","30,000",NA,"4,700","16","0","6.5","7.7","2.8","7.2","33.8","1"
"995",2016,"JAN THRU MAR","ARKANSAS",5,"5,000","27,000",NA,"5,000","19","0","1.9","0.5","6.9","8.1","57.4","4"
"996",2016,"JAN THRU MAR","CALIFORNIA",6,"210,000","1,410,000",NA,"200,000","14","9","8.4","13.5","15.2","4.4","38.1","10"
"997",2016,"JAN THRU MAR","COLORADO",8,"1,700","8,500",NA,"750","9","0.5","2.7","0.2","4.1","0.2","2.9","0"
"998",2016,"JAN THRU MAR","CONNECTICUT",9,"70","2,700",NA,"270","10","0.2","7.7","0","0.8","1.7","12.3","0"
"999",2016,"JAN THRU MAR","FLORIDA",12,"49,000","295,000",NA,"40,000","14","0.4","1.8","4.9","5.8","1.4","23.6","5"
"1000",2016,"JAN THRU MAR","GEORGIA",13,"36,000","100,000",NA,"15,500","16","2.1","3.2","21.4","7.8","3.9","32.3","3"
"1001",2016,"JAN THRU MAR","HAWAII",15,"570","15,000",NA,"280","2","0","0.8","0.1","1.5","0","0.3","4"
"1002",2016,"JAN THRU MAR","IDAHO",16,"5,500","98,000",NA,"8,500","9","2.1","5.4","5.9","2.3","1.4","31.5","3"
"1003",2016,"JAN THRU MAR","ILLINOIS",17,"860","9,500",NA,"1,400","15","0.3","4.6","2.6","6.4","8.6","12.4","0"
"1004",2016,"JAN THRU MAR","INDIANA",18,"30","6,500",NA,"770","12","0.9","7.2","0.3","3.7","5.5","17.4","0"
"1005",2016,"JAN THRU MAR","IOWA",19,"90","13,000",NA,"2,900","22","13.8","24","2.7","14.4","4.8","52.8","0"
"1006",2016,"JAN THRU MAR","KANSAS",20,"1,400","5,000",NA,"1,100","22","0.1","2.4","1.1","10","5.4","30.3","2"
"1007",2016,"JAN THRU MAR","KENTUCKY",21,"390","6,500",NA,"1,300","20","0.7","12.5","6.3","9","8.4","23.6","1"
"1008",2016,"JAN THRU MAR","LOUISIANA",22,"9,500","55,000",NA,"11,000","20","18.6","12.4","0.4","14.2","1.9","22.8","5"
"1009",2016,"JAN THRU MAR","MAINE",23,"0","3,700",NA,"170","5","0.3","0.8","0","0.4","1.4","3.3","0"
"1010",2016,"JAN THRU MAR","MARYLAND",24,"1,200","7,500",NA,"820","11","0","6.7","9.5","0.1","0.7","26.2","0"
"1011",2016,"JAN THRU MAR","MASSACHUSETTS",25,"1,200","3,000",NA,"370","12","0.7","3.1","0","5.2","1.1","10.1","5"
"1012",2016,"JAN THRU MAR","MICHIGAN",26,"2,300","42,000",NA,"5,000","12","0","1.3","0.5","0.2","11.3","5.9","0"
"1013",2016,"JAN THRU MAR","MINNESOTA",27,"6,000","38,000",NA,"5,500","14","0.2","8","11.6","7","14.5","12.1","0"
"1014",2016,"JAN THRU MAR","MISSISSIPPI",28,"48,000","50,000",NA,"7,500","15","0","0.3","3.2","1.6","14.5","13.8","50"
"1015",2016,"JAN THRU MAR","MISSOURI",29,"5,500","10,000",NA,"1,300","13","0.4","4.5","6.2","7","7.3","20.2","4"
"1016",2016,"JAN THRU MAR","MONTANA",30,"24,000","65,000",NA,"900","1","0","0.1","0.5","0","0","0.6","0"
"1017",2016,"JAN THRU MAR","NEBRASKA",31,"510","20,000",NA,"720","4","0.1","0.8","0.2","0.4","0.6","1.8","0"
"1018",2016,"JAN THRU MAR","NEW JERSEY",34,"80","6,000",NA,"1,000","17","0.2","1.7","0.6","1.1","12","8","0"
"1019",2016,"JAN THRU MAR","NEW MEXICO",35,"1,400","6,500",NA,"1,700","26","31.5","1.5","0","0.4","0.3","69","1"
"1020",2016,"JAN THRU MAR","NEW YORK",36,"970","33,000",NA,"4,200","13","1.5","9.5","7.6","5.9","2.6","27.5","2"
"1021",2016,"JAN THRU MAR","NORTH CAROLINA",37,"1,100","24,000",NA,"2,600","11","1.9","4","2.7","2.5","2.4","9.5","1"
"1022",2016,"JAN THRU MAR","NORTH DAKOTA",38,"4,600","137,000",NA,"8,500","6","0","0.1","0","0","11.7","2.7","0"
"1023",2016,"JAN THRU MAR","OHIO",39,"760","16,500",NA,"2,900","18","0.2","10.2","1.3","4.3","5.3","41.6","0"
"1024",2016,"JAN THRU MAR","OKLAHOMA",40,"4,800","13,500",NA,"3,300","24","0","0.9","0.3","1.2","21","4.9","4"
"1025",2016,"JAN THRU MAR","OREGON",41,"3,800","92,000",NA,"2,900","3","5.3","2.4","0","15","0.3","20.4","1"
"1026",2016,"JAN THRU MAR","OTHER STATES",NA,"60","7,940",NA,"900","11","0.5","8.6","2.1","2.3","0.1","5.5","0"
"1027",2016,"JAN THRU MAR","PENNSYLVANIA",42,"480","12,500",NA,"2,900","23","0.3","5.5","3.8","4.3","4.6","44.8","1"
"1028",2016,"JAN THRU MAR","SOUTH CAROLINA",45,"3,200","16,500",NA,"3,500","21","0.6","5.1","2","2.3","4.8","10.7","2"
"1029",2016,"JAN THRU MAR","SOUTH DAKOTA",46,"1,600","79,000",NA,"10,500","13","0","0.5","0","0","0.3","0.2","0"
"1030",2016,"JAN THRU MAR","TENNESSEE",47,"180","9,000",NA,"1,700","19","0.2","10.1","3.7","7.1","10.9","19.7","1"
"1031",2016,"JAN THRU MAR","TEXAS",48,"126,000","320,000",NA,"30,000","9","2.3","3.7","9.4","9.8","2.5","19.4","15"
"1032",2016,"JAN THRU MAR","UTAH",49,"1,400","14,500",NA,"1,900","13","0.1","1.6","0.4","7","0.5","26.2","0"
"1033",2016,"JAN THRU MAR","VERMONT",50,"0","5,500",NA,"410","7","0.3","0.5","0","0","1.7","1.3","0"
"1034",2016,"JAN THRU MAR","VIRGINIA",51,"560","6,500",NA,"1,100","17","0","5","0.4","7.3","3.8","32.7","1"
"1035",2016,"JAN THRU MAR","WASHINGTON",53,"5,500","146,000",NA,"13,500","9","1.3","1.9","1.7","10.5","5.1","23.3","1"
"1036",2016,"JAN THRU MAR","WEST VIRGINIA",54,"0","8,000",NA,"1,700","21","1.1","6.9","0.6","2.9","6.5","21.9","0"
"1037",2016,"JAN THRU MAR","WISCONSIN",55,"530","21,000",NA,"3,100","15","1.1","10.8","13.4","1.6","10.4","24.2","0"
"1038",2016,"JAN THRU MAR","WYOMING",56,"440","6,500",NA,"340","5","0.2","0.8","2.5","0.4","1.3","0","0"
"1039",2016,"JUL THRU SEP","ALABAMA",1,"440","8,000",NA,"1,200","15","0","3.2","3.8","42","13.8","11.7","1"
"1040",2016,"JUL THRU SEP","ARIZONA",4,"3,200","32,000",NA,"6,000","19","0.9","13.4","13.5","1","8.9","41.7","8"
"1041",2016,"JUL THRU SEP","ARKANSAS",5,"270","32,000",NA,"1,500","5","0.4","2.7","7.9","9","0.3","80.7","0"
"1042",2016,"JUL THRU SEP","CALIFORNIA",6,"33,000","820,000",NA,"82,000","10","8.5","10.4","18.8","17.8","6.9","42.2","10"
"1043",2016,"JUL THRU SEP","COLORADO",8,"1,100","37,000",NA,"6,500","18","16.8","10.6","24.6","22.4","0.1","49.3","2"
"1044",2016,"JUL THRU SEP","CONNECTICUT",9,"890","3,100",NA,"270","9","0","5","0.2","1.6","0.8","18.8","6"
"1045",2016,"JUL THRU SEP","FLORIDA",12,"62,000","220,000",NA,"25,000","11","2.7","8.5","9.9","23.4","1.8","45.1","7"
"1046",2016,"JUL THRU SEP","GEORGIA",13,"12,500","103,000",NA,"13,000","13","2.4","7.6","12.1","16.4","4.5","30.7","2"
"1047",2016,"JUL THRU SEP","HAWAII",15,"430","13,500",NA,"600","4","0.1","0","0.8","75.3","0","67.8","6"
"1048",2016,"JUL THRU SEP","IDAHO",16,"1,900","131,000",NA,"13,000","10","4.5","6","7.6","4.7","3.3","25.3","2"
"1049",2016,"JUL THRU SEP","ILLINOIS",17,"850","11,000",NA,"1,300","12","0.7","2.9","4.3","7.9","1.6","17.4","3"
"1050",2016,"JUL THRU SEP","INDIANA",18,"450","9,500",NA,"600","6","1.2","2.5","0.6","12.4","1.2","50.4","6"
"1051",2016,"JUL THRU SEP","IOWA",19,"10,500","50,000",NA,"5,500","11","0.8","2.4","16.7","3.4","5.6","32.6","5"
"1052",2016,"JUL THRU SEP","KANSAS",20,"310","8,000",NA,"2,600","33","14.1","4.5","29.1","25.5","2.6","42.8","2"
"1053",2016,"JUL THRU SEP","KENTUCKY",21,"900","7,500",NA,"1,000","13","0.9","7.4","11.5","25.7","4.5","42.3","3"
"1054",2016,"JUL THRU SEP","LOUISIANA",22,"2,600","60,000",NA,"7,000","12","0","9.6","1.6","26.1","0.7","39.5","4"
"1055",2016,"JUL THRU SEP","MAINE",23,"240","5,500",NA,"420","8","0.2","0.6","0","0.1","0","9.3","3"
"1056",2016,"JUL THRU SEP","MARYLAND",24,"400","7,000",NA,"200","3","0.1","0.6","0.7","4.8","1.6","10.8","0"
"1057",2016,"JUL THRU SEP","MASSACHUSETTS",25,"450","9,500",NA,"530","6","6.8","3.4","0.1","8.7","7.9","14.1","0"
"1058",2016,"JUL THRU SEP","MICHIGAN",26,"11,000","108,000",NA,"15,000","14","0.3","6.5","9.1","25.1","2.7","64.1","9"
"1059",2016,"JUL THRU SEP","MINNESOTA",27,"1,300","138,000",NA,"26,000","19","6.2","17.8","22.4","14.6","8.9","47.2","1"
"1060",2016,"JUL THRU SEP","MISSISSIPPI",28,"750","20,000",NA,"3,300","17","1.6","5","1.8","3.5","4.7","27.5","4"
"1061",2016,"JUL THRU SEP","MISSOURI",29,"480","13,500",NA,"650","5","1","3.1","0.1","7.7","0.7","13.3","1"
"1062",2016,"JUL THRU SEP","MONTANA",30,"4,100","158,000",NA,"11,500","7","7","6.1","6.9","8.8","1.4","41.9","4"
"1063",2016,"JUL THRU SEP","NEBRASKA",31,"390","47,000",NA,"8,500","18","0.1","1.6","10.2","1.6","0.1","20.4","57"
"1064",2016,"JUL THRU SEP","NEW JERSEY",34,"120","18,000",NA,"270","2","1.2","1.3","8.5","7.1","0.3","20.2","0"
"1065",2016,"JUL THRU SEP","NEW MEXICO",35,"2,000","6,500",NA,"1,100","17","55.2","1.7","24.1","55.4","0.7","59.5","15"
"1066",2016,"JUL THRU SEP","NEW YORK",36,"1,900","56,000",NA,"10,000","18","5.5","24.7","5.2","9","2.6","37.4","1"
"1067",2016,"JUL THRU SEP","NORTH CAROLINA",37,"1,400","25,000",NA,"1,400","6","0.1","13.4","2.9","13.4","3","27.8","5"
"1068",2016,"JUL THRU SEP","NORTH DAKOTA",38,"25,000","550,000",NA,"71,000","13","6.3","9.9","12.9","11.8","3.1","38","19"
"1069",2016,"JUL THRU SEP","OHIO",39,"980","21,000",NA,"1,600","8","2.3","3.6","2.9","10.6","3.2","60.6","3"
"1070",2016,"JUL THRU SEP","OKLAHOMA",40,"30","3,700",NA,"560","15","0.3","1.4","0.7","6.5","21.8","7.5","1"
"1071",2016,"JUL THRU SEP","OREGON",41,"2,900","112,000",NA,"7,500","7","12.5","5.1","9.6","18.5","1.5","52.9","4"
"1072",2016,"JUL THRU SEP","OTHER STATES",NA,"1,690","11,890",NA,"1,920","16","0.5","2.3","0","1.6","9.8","7.8","4"
"1073",2016,"JUL THRU SEP","PENNSYLVANIA",42,"680","22,000",NA,"1,300","6","1.6","2.8","4.3","7.7","1.2","27.3","4"
"1074",2016,"JUL THRU SEP","SOUTH CAROLINA",45,"990","13,500",NA,"920","7","0.1","2.6","2.6","18.8","1.9","20.4","0"
"1075",2016,"JUL THRU SEP","SOUTH DAKOTA",46,"4,200","191,000",NA,"25,000","13","14.2","4.6","22.7","19.5","2.8","48.8","5"
"1076",2016,"JUL THRU SEP","TENNESSEE",47,"340","10,000",NA,"950","10","1.3","6.2","2.4","23.1","2","22.5","3"
"1077",2016,"JUL THRU SEP","TEXAS",48,"12,500","143,000",NA,"12,000","8","1.7","3.7","31.4","11.4","4.1","47.2","1"
"1078",2016,"JUL THRU SEP","UTAH",49,"1,200","33,000",NA,"3,200","10","0.6","2.5","21.8","20.2","1.7","32.1","0"
"1079",2016,"JUL THRU SEP","VERMONT",50,"170","6,500",NA,"400","6","1.7","2.4","0","8","0.8","5.6","1"
"1080",2016,"JUL THRU SEP","VIRGINIA",51,"460","8,000",NA,"810","10","1.1","5.3","2.3","24.1","3.6","39.1","5"
"1081",2016,"JUL THRU SEP","WASHINGTON",53,"7,500","74,000",NA,"5,000","7","0.9","4.3","19.1","1.4","0.1","65.2","3"
"1082",2016,"JUL THRU SEP","WEST VIRGINIA",54,"130","7,500",NA,"190","3","3.6","8.1","0.1","7.1","0.4","41.5","3"
"1083",2016,"JUL THRU SEP","WISCONSIN",55,"880","75,000",NA,"12,000","16","10.8","5.1","15.8","13.6","11.1","31.5","1"
"1084",2016,"JUL THRU SEP","WYOMING",56,"1,800","40,000",NA,"7,000","18","0.5","3.4","2.6","3.1","0.3","38.6","3"
"1085",2016,"OCT THRU DEC","ALABAMA",1,"50","7,000",NA,"610","9","0.2","6.7","2.4","9.9","3.3","12.3","0"
"1086",2016,"OCT THRU DEC","ARIZONA",4,"4,600","31,000",NA,"6,500","21","2.3","4.3","6.5","15.5","3.2","98.8","10"
"1087",2016,"OCT THRU DEC","ARKANSAS",5,"20","28,000",NA,"2,500","9","0","1.1","1.3","4.8","3.3","21.1","0"
"1088",2016,"OCT THRU DEC","CALIFORNIA",6,"40,000","1,330,000",NA,"205,000","15","8","9.6","9.1","13.7","3.5","41.9","3"
"1089",2016,"OCT THRU DEC","COLORADO",8,"2,500","30,000",NA,"4,500","15","0.1","13","3.1","1.3","0.1","32.4","0"
"1090",2016,"OCT THRU DEC","CONNECTICUT",9,"0","3,100",NA,"240","8","1.1","5.8","1","6.6","3.2","14.7","0"
"1091",2016,"OCT THRU DEC","FLORIDA",12,"31,000","300,000",NA,"41,000","14","7.7","13.6","17","27.1","6.5","30.9","4"
"1092",2016,"OCT THRU DEC","GEORGIA",13,"12,000","112,000",NA,"11,000","10","3.7","4.1","7.6","8.6","2.5","43.6","0"
"1093",2016,"OCT THRU DEC","HAWAII",15,"60","13,500",NA,"970","7","0","0.2","0.1","40.8","0.1","39.9","6"
"1094",2016,"OCT THRU DEC","IDAHO",16,"5,000","143,000",NA,"15,500","11","4.8","4.2","0.2","0.8","3","31.9","0"
"1095",2016,"OCT THRU DEC","ILLINOIS",17,"0","9,000",NA,"720","8","1.2","3.9","5.6","11.7","4.8","27.8","0"
"1096",2016,"OCT THRU DEC","INDIANA",18,"20","7,500",NA,"1,200","16","0.2","1","1.4","9.6","3.8","28.2","0"
"1097",2016,"OCT THRU DEC","IOWA",19,"0","54,000",NA,"4,700","9","8.9","11.4","9","9.8","6.3","18.7","0"
"1098",2016,"OCT THRU DEC","KANSAS",20,"200","5,000",NA,"1,300","26","0.3","5.1","3.1","8.3","1.4","29.2","0"
"1099",2016,"OCT THRU DEC","KENTUCKY",21,"60","7,500",NA,"950","13","3.3","10.3","3","22.3","5.7","48.2","1"
"1100",2016,"OCT THRU DEC","LOUISIANA",22,"250","57,000",NA,"2,000","4","1","0.7","0.1","1","1.2","2.9","1"
"1101",2016,"OCT THRU DEC","MAINE",23,"0","3,500",NA,"280","8","0.1","5.8","0","0.8","0.1","10.7","0"
"1102",2016,"OCT THRU DEC","MARYLAND",24,"20","9,500",NA,"500","5","4.5","5.8","4.6","8.3","0.6","23.8","0"
"1103",2016,"OCT THRU DEC","MASSACHUSETTS",25,"0","8,000",NA,"740","9","0.4","0.7","0.4","2.6","4.2","6.1","0"
"1104",2016,"OCT THRU DEC","MICHIGAN",26,"10","101,000",NA,"12,500","12","0.1","4","2.7","1.5","0.6","23.9","0"
"1105",2016,"OCT THRU DEC","MINNESOTA",27,"0","114,000",NA,"13,500","12","3.1","5","17.6","7.7","8.9","27.5","0"
"1106",2016,"OCT THRU DEC","MISSISSIPPI",28,"330","30,000",NA,"2,400","8","0.1","2.1","0","6","2.8","21.9","0"
"1107",2016,"OCT THRU DEC","MISSOURI",29,"1,400","9,000",NA,"590","7","0.2","1.5","0","12.6","0.7","16.1","7"
"1108",2016,"OCT THRU DEC","MONTANA",30,"2,700","124,000",NA,"16,000","13","32.9","33.3","13.7","39.4","33.1","59.1","0"
"1109",2016,"OCT THRU DEC","NEBRASKA",31,"190","37,000",NA,"4,300","12","0.2","0.4","1.2","1.4","1.5","10.5","0"
"1110",2016,"OCT THRU DEC","NEW JERSEY",34,"400","12,000",NA,"340","3","0.4","3.4","1.9","11.3","8.6","28.6","0"
"1111",2016,"OCT THRU DEC","NEW MEXICO",35,"1,100","7,000",NA,"1,600","23","7.2","0.8","0","0.3","0.3","46.2","0"
"1112",2016,"OCT THRU DEC","NEW YORK",36,"240","49,000",NA,"9,000","18","3.6","2.2","12.5","2.2","2.1","27.8","0"
"1113",2016,"OCT THRU DEC","NORTH CAROLINA",37,"220","25,000",NA,"5,500","22","1.8","12.5","0","7.7","1.3","24","0"
"1114",2016,"OCT THRU DEC","NORTH DAKOTA",38,"13,500","390,000",NA,"44,000","11","1.5","2.6","0.4","7.9","2.2","23.5","1"
"1115",2016,"OCT THRU DEC","OHIO",39,"20","19,500",NA,"2,100","11","0.8","11.2","4.2","18.1","10.9","42","1"
"1116",2016,"OCT THRU DEC","OKLAHOMA",40,"120","44,000",NA,"2,700","6","0","0.1","0.1","0.5","0.7","4.9","0"
"1117",2016,"OCT THRU DEC","OREGON",41,"1,500","124,000",NA,"9,500","8","13","2.6","2.8","2.8","1.3","25.5","1"
"1118",2016,"OCT THRU DEC","OTHER STATES",NA,"20","6,460",NA,"580","9","9.3","2.3","9.6","9.3","1.4","24.1","0"
"1119",2016,"OCT THRU DEC","PENNSYLVANIA",42,"120","21,000",NA,"3,100","15","1","4.9","2.8","2.6","3.1","18.7","1"
"1120",2016,"OCT THRU DEC","SOUTH CAROLINA",45,"760","17,000",NA,"1,300","8","23.3","25.9","24.6","27.1","1.9","29","2"
"1121",2016,"OCT THRU DEC","SOUTH DAKOTA",46,"0","146,000",NA,"11,000","8","0.3","1","6","5.3","0.3","48.9","2"
"1122",2016,"OCT THRU DEC","TENNESSEE",47,"120","9,000",NA,"840","9","0","2.2","1.1","21.6","3.1","19.9","0"
"1123",2016,"OCT THRU DEC","TEXAS",48,"2,200","310,000",NA,"39,000","13","3.2","2.8","3.6","17.5","1.4","33.1","0"
"1124",2016,"OCT THRU DEC","UTAH",49,"440","30,000",NA,"1,600","5","0.2","0.7","0.9","0.1","0.3","26.4","0"
"1125",2016,"OCT THRU DEC","VERMONT",50,"20","6,500",NA,"260","4","41.2","0.4","41","41.3","0","44.5","0"
"1126",2016,"OCT THRU DEC","VIRGINIA",51,"230","7,000",NA,"730","10","2","1.8","0","19.9","5.1","31.4","0"
"1127",2016,"OCT THRU DEC","WASHINGTON",53,"3,100","97,000",NA,"9,000","9","3.7","4.5","9.1","4.6","0.3","21.4","0"
"1128",2016,"OCT THRU DEC","WEST VIRGINIA",54,"80","7,500",NA,"1,000","13","1.1","4.3","1.1","2.3","2.8","23.8","1"
"1129",2016,"OCT THRU DEC","WISCONSIN",55,"10","59,000",NA,"7,500","13","10","10.6","10.6","12.2","46.2","69.3","0"
"1130",2016,"OCT THRU DEC","WYOMING",56,"50","27,000",NA,"2,200","8","3.1","1.1","5.2","1.6","0","32.2","0"
"1131",2015,"APR THRU JUN","ALABAMA",1,"1,900","7,500",NA,"860","12","0","3.2","2.3","42.5","4.1","16.7","9"
"1132",2015,"APR THRU JUN","ARIZONA",4,"19,500","33,000",NA,"5,500","17","0.5","28.2","20.1","32.1","0.3","8.4","21"
"1133",2015,"APR THRU JUN","ARKANSAS",5,"11,500","13,500",NA,"1,900","14","7","27.4","22.6","63.4","9.3","65.9","41"
"1134",2015,"APR THRU JUN","CALIFORNIA",6,"170,000","1,050,000",NA,"104,000","10","7.8","14.2","23","21.5","3.1","50.9","27"
"1135",2015,"APR THRU JUN","COLORADO",8,"6,000","25,000",NA,"1,900","8","4.6","3.4","2.8","1.8","6.6","38.6","14"
"1136",2015,"APR THRU JUN","CONNECTICUT",9,"1,100","3,000",NA,"80","3","1.9","1","0.8","0.4","0.7","10.2","5"
"1137",2015,"APR THRU JUN","FLORIDA",12,"44,000","215,000",NA,"35,000","16","2.7","13.6","17.7","26.4","5.4","44.2","11"
"1138",2015,"APR THRU JUN","GEORGIA",13,"25,000","124,000",NA,"23,000","19","2.9","11.5","28.7","17.5","4.1","52.8","15"
"1139",2015,"APR THRU JUN","HAWAII",15,"1,100","13,500",NA,"120","1","0.3","3.2","0.1","61","0.1","60.1","9"
"1140",2015,"APR THRU JUN","IDAHO",16,"16,500","72,000",NA,"6,500","9","6.5","13.7","6","6.7","0.3","25.5","15"
"1141",2015,"APR THRU JUN","ILLINOIS",17,"6,000","9,500",NA,"1,300","14","0.2","2.3","2.5","3.7","2.4","10.3","16"
"1142",2015,"APR THRU JUN","INDIANA",18,"4,900","12,500",NA,"1,300","10","7","4.4","0.5","1.8","2","15.4","34"
"1143",2015,"APR THRU JUN","IOWA",19,"6,500","24,000",NA,"1,400","6","2.9","2.7","7.8","5.1","1.9","21.5","13"
"1144",2015,"APR THRU JUN","KANSAS",20,"2,800","7,000",NA,"670","10","0.9","3.5","0.1","2.4","4.9","14.4","6"
"1145",2015,"APR THRU JUN","KENTUCKY",21,"3,600","8,500",NA,"980","12","5.3","9.5","1.8","18.2","2.9","21.7","18"
"1146",2015,"APR THRU JUN","LOUISIANA",22,"6,500","45,000",NA,"1,800","4","0.2","5","1.1","3.7","0.5","36.4","18"
"1147",2015,"APR THRU JUN","MAINE",23,"3,500","30,000",NA,"3,200","11","0.1","0.5","34.5","34.5","0.1","72.1","2"
"1148",2015,"APR THRU JUN","MARYLAND",24,"2,600","11,000",NA,"370","3","0.2","1.6","2.5","1.3","1.5","4.9","7"
"1149",2015,"APR THRU JUN","MASSACHUSETTS",25,"940","14,000",NA,"320","2","0.2","4.4","61.8","61.7","3.1","66.8","4"
"1150",2015,"APR THRU JUN","MICHIGAN",26,"13,500","88,000",NA,"9,500","11","0.6","16.4","9.1","13","3.1","26.9","6"
"1151",2015,"APR THRU JUN","MINNESOTA",27,"20,000","125,000",NA,"12,500","10","1.4","10.1","16.5","6.2","9.3","25.4","17"
"1152",2015,"APR THRU JUN","MISSISSIPPI",28,"5,500","89,000",NA,"11,000","12","0.3","2.3","0.1","6","1.7","10.1","11"
"1153",2015,"APR THRU JUN","MISSOURI",29,"1,900","12,500",NA,"500","4","3.1","1","1.6","6.2","7.4","5.1","14"
"1154",2015,"APR THRU JUN","MONTANA",30,"14,000","210,000",NA,"4,200","2","0.8","1.6","5.3","0.9","0","9","16"
"1155",2015,"APR THRU JUN","NEBRASKA",31,"15,500","68,000",NA,"4,100","6","0","2.1","1.4","6.9","1.5","6.5","7"
"1156",2015,"APR THRU JUN","NEW JERSEY",34,"2,100","19,000",NA,"1,800","10","0.3","1","26.1","3.6","2.4","52.5","15"
"1157",2015,"APR THRU JUN","NEW MEXICO",35,"1,500","8,500",NA,"1,000","12","15.5","0.4","5.9","0","2.7","38.8","4"
"1158",2015,"APR THRU JUN","NEW YORK",36,"11,000","34,000",NA,"1,100","3","4.5","3.3","4.4","12.5","1.1","19.1","4"
"1159",2015,"APR THRU JUN","NORTH CAROLINA",37,"5,500","23,000",NA,"1,800","8","0.3","5.8","3.5","14.3","3","51","14"
"1160",2015,"APR THRU JUN","NORTH DAKOTA",38,"39,000","450,000",NA,"29,000","6","0.1","4.6","4.3","3","0.3","15.5","14"
"1161",2015,"APR THRU JUN","OHIO",39,"10,000","19,000",NA,"2,100","11","3","11.2","11.9","4.1","29","15.8","32"
"1162",2015,"APR THRU JUN","OKLAHOMA",40,"5,500","27,000",NA,"2,200","8","0","7","0.1","6.3","1.9","66.1","8"
"1163",2015,"APR THRU JUN","OREGON",41,"14,500","95,000",NA,"5,500","6","13.2","5.8","16","20.9","0.4","39.3","10"
"1164",2015,"APR THRU JUN","OTHER STATES",NA,"4,140","11,200",NA,"1,940","17","0","0.1","0","9.1","0","36.3","18"
"1165",2015,"APR THRU JUN","PENNSYLVANIA",42,"8,500","19,000",NA,"1,600","8","2.6","6.7","1.6","5.8","2.1","11.4","14"
"1166",2015,"APR THRU JUN","SOUTH CAROLINA",45,"1,100","18,500",NA,"950","5","0.5","3.7","1.4","5.4","0.7","29.9","11"
"1167",2015,"APR THRU JUN","SOUTH DAKOTA",46,"27,000","290,000",NA,"21,000","7","1.8","1.4","2","11.1","1.5","9.8","8"
"1168",2015,"APR THRU JUN","TENNESSEE",47,"3,600","7,500",NA,"730","10","1.8","2.6","9.8","26.3","3","47.8","12"
"1169",2015,"APR THRU JUN","TEXAS",48,"76,000","315,000",NA,"33,000","11","2.5","7.4","6.6","22.9","3","19.3","30"
"1170",2015,"APR THRU JUN","UTAH",49,"10,000","27,000",NA,"3,400","13","1.5","5.6","12.3","10.8","1.2","27.2","14"
"1171",2015,"APR THRU JUN","VERMONT",50,"580","6,000",NA,"100","2","0.1","1.3","0","1.9","0.1","3.7","1"
"1172",2015,"APR THRU JUN","VIRGINIA",51,"2,100","7,500",NA,"270","4","1.8","3","0.2","13","4.5","26.2","6"
"1173",2015,"APR THRU JUN","WASHINGTON",53,"15,000","127,000",NA,"5,000","4","2.2","3.2","2","0.2","0.5","48.7","10"
"1174",2015,"APR THRU JUN","WEST VIRGINIA",54,"2,900","4,700",NA,"570","12","0.6","4.6","2.7","8.3","4.4","15.6","13"
"1175",2015,"APR THRU JUN","WISCONSIN",55,"10,000","65,000",NA,"4,600","7","1","15.2","8.2","5.6","2.3","35.3","9"
"1176",2015,"APR THRU JUN","WYOMING",56,"7,500","25,000",NA,"3,200","13","0.8","8.3","3.6","17.9","2.4","19.1","20"
"1177",2015,"JAN THRU MAR","ALABAMA",1,"2,800","7,000",NA,"1,800","26","0","9.1","2.2","5.4","9.4","10","4"
